agent_id,round,is_speaking,belief,public_belief,created_at,source_id,target_id,influence_value
8e4fc6f5-7fa9-4c07-a52d-f0950123c8cb,0,False,0.9998417,0.0123293,2024-01-01T00:00:00,8e4fc6f5-7fa9-4c07-a52d-f0950123c8cb,3e09a366-b69b-41c4-a18c-0ce0a5ac6e4b,0.6614171
faa4e722-1567-4445-aa38-e5bc528427bd,0,False,0.7507197,0,2024-01-01T00:00:00,faa4e722-1567-4445-aa38-e5bc528427bd,8e4fc6f5-7fa9-4c07-a52d-f0950123c8cb,0.6574946
5ee0b772-ac4b-45e6-b546-0e3022d8a67d,0,True,0,1,2024-01-01T00:00:00,5ee0b772-ac4b-45e6-b546-0e3022d8a67d,355dd6b8-a733-4bd2-9982-4729c30df15d,0.7901413
83aa2029-eab2-4d1d-b648-0b6e1defef03,0,False,0.9792746,0.7008008,2024-01-01T00:00:00,83aa2029-eab2-4d1d-b648-0b6e1defef03,9ee71e7b-183d-4994-942c-3f013fc2fb9a,0.8080686
683f42d6-edbc-42e6-97a1-4a3f066dc5be,0,False,0.0427278,1,2024-01-01T00:00:00,683f42d6-edbc-42e6-97a1-4a3f066dc5be,5ee0b772-ac4b-45e6-b546-0e3022d8a67d,0.2202426
3e09a366-b69b-41c4-a18c-0ce0a5ac6e4b,0,False,0.2076853,0.2071143,2024-01-01T00:00:00,3e09a366-b69b-41c4-a18c-0ce0a5ac6e4b,683f42d6-edbc-42e6-97a1-4a3f066dc5be,0.4492928
9ee71e7b-183d-4994-942c-3f013fc2fb9a,0,False,0.7339756,0.9960471,2024-01-01T00:00:00,9ee71e7b-183d-4994-942c-3f013fc2fb9a,683f42d6-edbc-42e6-97a1-4a3f066dc5be,0.8073472
2aafbb42-66e2-42dc-83c0-e4601dcf2d43,0,False,1,0.2430869,2024-01-01T00:00:00,2aafbb42-66e2-42dc-83c0-e4601dcf2d43,2aafbb42-66e2-42dc-83c0-e4601dcf2d43,0.4062256
2b1f6e43-19f1-4ce6-a8aa-0c2daeb38148,0,True,0.9923306,0.9547592,2024-01-01T00:00:00,2b1f6e43-19f1-4ce6-a8aa-0c2daeb38148,c3152a04-064c-4543-a559-f39f98a1aaa7,0.6180736
d0ad99e0-e7e9-403d-a4a0-4a6cebc2640c,0,True,0.9841544,0.024263,2024-01-01T00:00:00,d0ad99e0-e7e9-403d-a4a0-4a6cebc2640c,faa4e722-1567-4445-aa38-e5bc528427bd,0.4900965
c3152a04-064c-4543-a559-f39f98a1aaa7,0,False,0.0178778,0.014602,2024-01-01T00:00:00,c3152a04-064c-4543-a559-f39f98a1aaa7,683f42d6-edbc-42e6-97a1-4a3f066dc5be,0.811207
355dd6b8-a733-4bd2-9982-4729c30df15d,0,True,1,0,2024-01-01T00:00:00,355dd6b8-a733-4bd2-9982-4729c30df15d,d0ad99e0-e7e9-403d-a4a0-4a6cebc2640c,0.2971261
8e4fc6f5-7fa9-4c07-a52d-f0950123c8cb,1,True,0.0105448,0.9986822,2024-01-02T00:00:00,8e4fc6f5-7fa9-4c07-a52d-f0950123c8cb,c3152a04-064c-4543-a559-f39f98a1aaa7,0.4466336
faa4e722-1567-4445-aa38-e5bc528427bd,1,False,0.9890268,0,2024-01-02T00:00:00,faa4e722-1567-4445-aa38-e5bc528427bd,d0ad99e0-e7e9-403d-a4a0-4a6cebc2640c,0.8592966
5ee0b772-ac4b-45e6-b546-0e3022d8a67d,1,True,0,0.2125212,2024-01-02T00:00:00,5ee0b772-ac4b-45e6-b546-0e3022d8a67d,2b1f6e43-19f1-4ce6-a8aa-0c2daeb38148,0.9001092
83aa2029-eab2-4d1d-b648-0b6e1defef03,1,True,0,0.0229436,2024-01-02T00:00:00,83aa2029-eab2-4d1d-b648-0b6e1defef03,83aa2029-eab2-4d1d-b648-0b6e1defef03,0.8592584
683f42d6-edbc-42e6-97a1-4a3f066dc5be,1,True,0.2624761,0.0032836,2024-01-02T00:00:00,683f42d6-edbc-42e6-97a1-4a3f066dc5be,faa4e722-1567-4445-aa38-e5bc528427bd,0.4120717
3e09a366-b69b-41c4-a18c-0ce0a5ac6e4b,1,False,0.248274,0.7780873,2024-01-02T00:00:00,3e09a366-b69b-41c4-a18c-0ce0a5ac6e4b,683f42d6-edbc-42e6-97a1-4a3f066dc5be,0.2048504
9ee71e7b-183d-4994-942c-3f013fc2fb9a,1,False,0.0373962,0.0134099,2024-01-02T00:00:00,9ee71e7b-183d-4994-942c-3f013fc2fb9a,3e09a366-b69b-41c4-a18c-0ce0a5ac6e4b,0.0176196
