agent_id,round,is_speaking,belief,public_belief,created_at,source_id,target_id,influence_value
7893adcb-c1b1-4f73-a7de-a62e7755a142,0,True,0,0,2024-01-01T00:00:00,7893adcb-c1b1-4f73-a7de-a62e7755a142,7893adcb-c1b1-4f73-a7de-a62e7755a142,0.0
38653a51-0550-49b1-8c56-1b31287d3b23,0,True,0.25,0.25,2024-01-01T00:00:00,38653a51-0550-49b1-8c56-1b31287d3b23,38653a51-0550-49b1-8c56-1b31287d3b23,0.0
b819092b-0b83-4eda-bead-f8581d964779,0,True,0.5,0.5,2024-01-01T00:00:00,b819092b-0b83-4eda-bead-f8581d964779,b819092b-0b83-4eda-bead-f8581d964779,0.0
ebffaae1-e33e-45e5-8cf3-fcb3e60dc0c5,0,True,0.75,0.75,2024-01-01T00:00:00,ebffaae1-e33e-45e5-8cf3-fcb3e60dc0c5,ebffaae1-e33e-45e5-8cf3-fcb3e60dc0c5,0.0
54193881-1cac-44da-b215-1994b072726a,0,True,1,1,2024-01-01T00:00:00,54193881-1cac-44da-b215-1994b072726a,54193881-1cac-44da-b215-1994b072726a,0.0
7914d332-84c5-4cb2-a652-514fe8456271,0,True,0.9796958,0,2024-01-01T00:00:00,7914d332-84c5-4cb2-a652-514fe8456271,54193881-1cac-44da-b215-1994b072726a,1.0
39bc9ee9-1904-4473-b8da-792b4ed27b3d,0,True,0.0170832,0.2323366,2024-01-01T00:00:00,39bc9ee9-1904-4473-b8da-792b4ed27b3d,7893adcb-c1b1-4f73-a7de-a62e7755a142,1.0
e9efc35c-1d13-4ea3-86b8-54f4b5c5bc2d,0,True,0.0172355,0.2356217,2024-01-01T00:00:00,e9efc35c-1d13-4ea3-86b8-54f4b5c5bc2d,7893adcb-c1b1-4f73-a7de-a62e7755a142,1.0
4d7cb937-eef8-4ec6-87b3-f11b165c7a2d,0,True,1,0,2024-01-01T00:00:00,4d7cb937-eef8-4ec6-87b3-f11b165c7a2d,54193881-1cac-44da-b215-1994b072726a,1.0
ddf7ebaa-6052-4941-961f-1319874709da,0,True,0.9929257,0.004618,2024-01-01T00:00:00,ddf7ebaa-6052-4941-961f-1319874709da,54193881-1cac-44da-b215-1994b072726a,1.0
0625288d-8271-49a3-8e44-f503a4a4535b,0,True,1,0.9917425,2024-01-01T00:00:00,0625288d-8271-49a3-8e44-f503a4a4535b,54193881-1cac-44da-b215-1994b072726a,1.0
60e1cfa4-671c-4e95-84a3-129114fa622f,0,True,1,1,2024-01-01T00:00:00,60e1cfa4-671c-4e95-84a3-129114fa622f,54193881-1cac-44da-b215-1994b072726a,1.0
d6be5912-5940-4563-887a-eefeabaa92b4,0,True,1,0.029699,2024-01-01T00:00:00,d6be5912-5940-4563-887a-eefeabaa92b4,54193881-1cac-44da-b215-1994b072726a,1.0
4795f4ef-ea2a-4a99-b34a-125f797bc054,0,True,0.0168052,0.2155514,2024-01-01T00:00:00,4795f4ef-ea2a-4a99-b34a-125f797bc054,7893adcb-c1b1-4f73-a7de-a62e7755a142,1.0
c629ee30-aa9e-4b13-9748-a869e9498922,0,True,0.7476308,0.706499,2024-01-01T00:00:00,c629ee30-aa9e-4b13-9748-a869e9498922,ebffaae1-e33e-45e5-8cf3-fcb3e60dc0c5,1.0
768a6127-36e3-4c79-a70b-d690aa551a3b,0,True,0,0.2446477,2024-01-01T00:00:00,768a6127-36e3-4c79-a70b-d690aa551a3b,7893adcb-c1b1-4f73-a7de-a62e7755a142,1.0
a66dc490-55ea-487f-a30c-9570e9ef9df1,0,True,1,0,2024-01-01T00:00:00,a66dc490-55ea-487f-a30c-9570e9ef9df1,54193881-1cac-44da-b215-1994b072726a,1.0
7e7dd26f-f4e5-4e94-827c-f3eef7eb9bb8,0,True,0.0388654,0.9567235,2024-01-01T00:00:00,7e7dd26f-f4e5-4e94-827c-f3eef7eb9bb8,7893adcb-c1b1-4f73-a7de-a62e7755a142,1.0
68c65854-d249-47a8-a422-9cfbec525fab,0,True,0.0200993,0.0404799,2024-01-01T00:00:00,68c65854-d249-47a8-a422-9cfbec525fab,7893adcb-c1b1-4f73-a7de-a62e7755a142,1.0
9a35fa5e-fc37-4cf1-8ded-a28b2c184833,0,True,0.9665201,0,2024-01-01T00:00:00,9a35fa5e-fc37-4cf1-8ded-a28b2c184833,54193881-1cac-44da-b215-1994b072726a,1.0
127c312c-d3e2-4d48-b9ec-501fd8d48591,0,True,0.9528347,0.0473788,2024-01-01T00:00:00,127c312c-d3e2-4d48-b9ec-501fd8d48591,54193881-1cac-44da-b215-1994b072726a,1.0
fb7ef3a1-1f0d-470d-b1a1-80fa18bb37c4,0,True,0.7588567,0,2024-01-01T00:00:00,fb7ef3a1-1f0d-470d-b1a1-80fa18bb37c4,ebffaae1-e33e-45e5-8cf3-fcb3e60dc0c5,1.0
7c08e64b-0961-4831-b6a8-5deebc9ff400,0,True,1,0,2024-01-01T00:00:00,7c08e64b-0961-4831-b6a8-5deebc9ff400,54193881-1cac-44da-b215-1994b072726a,1.0
aea749b6-3ed1-47fc-82ca-c1d5334289fe,0,True,1,0.9983294,2024-01-01T00:00:00,aea749b6-3ed1-47fc-82ca-c1d5334289fe,54193881-1cac-44da-b215-1994b072726a,1.0
e2a7451d-5b46-43bd-ab81-25af1b2b89ff,0,True,0.2618406,0.9561011,2024-01-01T00:00:00,e2a7451d-5b46-43bd-ab81-25af1b2b89ff,38653a51-0550-49b1-8c56-1b31287d3b23,1.0
28967787-c946-47b9-96f8-272f4ee45d3a,0,True,1,0.0133019,2024-01-01T00:00:00,28967787-c946-47b9-96f8-272f4ee45d3a,54193881-1cac-44da-b215-1994b072726a,1.0
d36d3bae-f76f-4171-8f70-943ea72358df,0,True,0,0.7606075,2024-01-01T00:00:00,d36d3bae-f76f-4171-8f70-943ea72358df,7893adcb-c1b1-4f73-a7de-a62e7755a142,1.0
1708ea3d-5b0a-4c3e-b5a2-f054c49a50d6,0,True,1,0.9808867,2024-01-01T00:00:00,1708ea3d-5b0a-4c3e-b5a2-f054c49a50d6,54193881-1cac-44da-b215-1994b072726a,1.0
d3ce418b-aa93-47cd-9229-b78b6defb728,0,True,0.9954964,0.7266135,2024-01-01T00:00:00,d3ce418b-aa93-47cd-9229-b78b6defb728,54193881-1cac-44da-b215-1994b072726a,1.0
5618ee6d-656c-4592-b8ff-65a032ee2fc0,0,True,0.0102137,0.0009781,2024-01-01T00:00:00,5618ee6d-656c-4592-b8ff-65a032ee2fc0,7893adcb-c1b1-4f73-a7de-a62e7755a142,1.0
67db7a22-d4e2-49a5-b6d0-c4f947266e8e,0,True,0.0286897,0,2024-01-01T00:00:00,67db7a22-d4e2-49a5-b6d0-c4f947266e8e,7893adcb-c1b1-4f73-a7de-a62e7755a142,1.0
d107d5b6-f7d0-4041-8471-081e0e094d48,0,True,0.2562855,0.2927059,2024-01-01T00:00:00,d107d5b6-f7d0-4041-8471-081e0e094d48,38653a51-0550-49b1-8c56-1b31287d3b23,1.0
240d8dee-5099-4fc7-81df-c3773c4bb01c,0,True,0.973136,1,2024-01-01T00:00:00,240d8dee-5099-4fc7-81df-c3773c4bb01c,54193881-1cac-44da-b215-1994b072726a,1.0
