agent_id,round,is_speaking,belief,public_belief,created_at,source_id,target_id,influence_value
8f27c94b-70bc-44c1-9197-0fbef5c16593,0,True,0.2515117,0.4948217,2024-01-01T00:00:00,8f27c94b-70bc-44c1-9197-0fbef5c16593,4ed8a14a-1a51-4aea-a39a-3a813cebdf08,0.5324231
e18da9d5-1d17-4d26-9301-b3e02fa9407e,0,False,0.5743064,0.6371581,2024-01-01T00:00:00,e18da9d5-1d17-4d26-9301-b3e02fa9407e,074b5ab4-ad31-4b88-8c50-000c95420420,0.2740396
42f618da-29ad-49d6-94f3-fa9c6573f8cb,0,False,0.1584645,0.4931563,2024-01-01T00:00:00,42f618da-29ad-49d6-94f3-fa9c6573f8cb,a789355c-2d22-40f2-b6e2-5b883a016add,0.3013614
110dfb70-9038-4dd7-87f4-5dd87b9cee14,0,True,0.2811747,0.898134,2024-01-01T00:00:00,110dfb70-9038-4dd7-87f4-5dd87b9cee14,45c0da96-2689-406b-b003-4ad21b173eb2,0.6099697
4ed8a14a-1a51-4aea-a39a-3a813cebdf08,0,True,0.2185298,0.842811,2024-01-01T00:00:00,4ed8a14a-1a51-4aea-a39a-3a813cebdf08,657a0b9f-8804-441f-8abc-65c1fba12df8,0.710685
24189734-64e3-4018-a623-fb30c6fa5797,0,True,0.4724143,0.4396028,2024-01-01T00:00:00,24189734-64e3-4018-a623-fb30c6fa5797,5d66d790-6ffc-4b31-ace7-03ca7f035ad3,0.6774525
7f703a31-b938-4fb5-a263-9a3ff71b23ac,0,True,0.5973409,0.8948714,2024-01-01T00:00:00,7f703a31-b938-4fb5-a263-9a3ff71b23ac,f39871d7-28c0-458a-ab11-4680e3a32773,0.6829641
0aefee1b-4903-4031-9023-fad227daa2e5,0,True,0.4542019,0.5882861,2024-01-01T00:00:00,0aefee1b-4903-4031-9023-fad227daa2e5,4a643070-80fc-4ebf-b975-3298d361c24d,0.3094833
06054356-9f98-42f9-9f43-1d2003751b46,0,False,0.2266215,0.2844335,2024-01-01T00:00:00,06054356-9f98-42f9-9f43-1d2003751b46,94baa24f-c338-4dd8-b4f9-2d5efa89d4c7,0.3480056
6717d5c8-fa8c-447c-8261-2d470eb3d1d2,0,True,0.9549446,0.4687196,2024-01-01T00:00:00,6717d5c8-fa8c-447c-8261-2d470eb3d1d2,e2435b22-5648-49c5-93c8-83432d9b9459,0.4859033
65884b24-b1cb-4e80-83b4-7855423fddae,0,False,0.2760824,0.6896279,2024-01-01T00:00:00,65884b24-b1cb-4e80-83b4-7855423fddae,d4d74c9f-7132-4190-9486-d904b5634c6d,0.9792423
858a4d77-ddb7-49c9-abf3-c651d1273b55,0,False,0.6197862,0.5147012,2024-01-01T00:00:00,858a4d77-ddb7-49c9-abf3-c651d1273b55,1f416c5b-f2ae-4fca-ac83-d5b7b5dcc5e8,0.0622174
c6019559-2f29-4666-9bc8-37342ed3ce52,0,False,0.6216941,0.262676,2024-01-01T00:00:00,c6019559-2f29-4666-9bc8-37342ed3ce52,5718fef4-92df-48a2-9c87-8b6407901686,0.271658
7dc71599-05a2-45b4-93cf-600542eca97b,0,True,0.8619402,0.7702212,2024-01-01T00:00:00,7dc71599-05a2-45b4-93cf-600542eca97b,f09ba987-43dd-4ed3-995c-059b7dc350b3,0.604687
7905a18d-f42a-4bfb-aaf5-4a11648ed932,0,True,0.7494507,0.0783732,2024-01-01T00:00:00,7905a18d-f42a-4bfb-aaf5-4a11648ed932,a9a134d0-ddbd-47c2-ae52-c10aec149ae3,0.8643398
