agent_id,round,is_speaking,belief,public_belief,created_at,source_id,target_id,influence_value
77b51195-ac9d-43ee-8138-bc6f68734b01,0,False,0.0143299,0.7753318,2024-01-01T00:00:00,77b51195-ac9d-43ee-8138-bc6f68734b01,b4d32559-b459-45a8-a92e-fd02986a4802,0.8017207
b63584e2-5712-4350-b879-79bac4913532,0,True,1,1,2024-01-01T00:00:00,b63584e2-5712-4350-b879-79bac4913532,a9aafa2b-0752-4739-8a10-8254e871b9ff,0.4178332
5ad4f435-59c4-4542-85f5-16f6a7a7c6c8,0,True,0.9868444,0,2024-01-01T00:00:00,5ad4f435-59c4-4542-85f5-16f6a7a7c6c8,019241bd-b4e7-4c1e-8fcf-7ee06b0759d1,0.4957481
da512322-f276-4205-8216-5e99f41bdf6f,0,True,0,0.9561016,2024-01-01T00:00:00,da512322-f276-4205-8216-5e99f41bdf6f,1a8ed452-a441-4384-a373-2614ae3914e2,0.4085729
5acb107f-660c-4c01-987a-9027f58dddc8,0,False,1,0,2024-01-01T00:00:00,5acb107f-660c-4c01-987a-9027f58dddc8,9d5ec499-a83d-48b2-8d30-d7bb6800de0e,0.8114903
d1f75434-790a-4896-b8a4-882f01699418,0,True,1,1,2024-01-01T00:00:00,d1f75434-790a-4896-b8a4-882f01699418,daabee5f-2d4b-4981-bfb1-a135636ce116,0.9655766
a06abc61-f9e1-4856-b72e-72725a3a9352,0,False,0,0.0419993,2024-01-01T00:00:00,a06abc61-f9e1-4856-b72e-72725a3a9352,0ed45be8-d902-4ec3-9902-e19d2fed0e0e,0.7107838
8f87d36e-03f9-4987-934c-c1f461fa2eb4,0,True,1,0.2894474,2024-01-01T00:00:00,8f87d36e-03f9-4987-934c-c1f461fa2eb4,b564dfa9-d61b-471f-b55c-ff08651b21ae,0.8810141
0667bcde-0a31-4600-8b86-cd791f431909,0,True,1,0,2024-01-01T00:00:00,0667bcde-0a31-4600-8b86-cd791f431909,b63584e2-5712-4350-b879-79bac4913532,0.5775948
15418ed6-1afa-4ad5-9292-b38237acf71b,0,False,0.7022925,0.7725749,2024-01-01T00:00:00,15418ed6-1afa-4ad5-9292-b38237acf71b,92a70f6f-7592-4c9f-9009-8bf0a2c703dc,0.6723433
b8d733ca-21ed-4021-9be0-a35d21a939fe,0,True,1,1,2024-01-01T00:00:00,b8d733ca-21ed-4021-9be0-a35d21a939fe,7a6683bf-da9a-4120-a552-c6b2fe30e26e,0.6803754
cc7cd4f9-a7f2-4356-b4d4-97f57741fef2,0,True,0.7970178,0,2024-01-01T00:00:00,cc7cd4f9-a7f2-4356-b4d4-97f57741fef2,96f86a8a-a548-4ff7-a2a3-05e19d295b7c,0.6853002
83bfaa51-9951-4fdd-9a23-854ea9df9419,0,True,0.0370501,0.2605181,2024-01-01T00:00:00,83bfaa51-9951-4fdd-9a23-854ea9df9419,34c36029-578b-4ba5-983c-c959359af9cb,0.7964968
c8817d30-9af3-4b04-bee2-b2807a3cdb65,0,True,0.950546,0.7280275,2024-01-01T00:00:00,c8817d30-9af3-4b04-bee2-b2807a3cdb65,db86cf9f-5098-42d8-aa91-69156c973576,0.92496
