agent_id,round,is_speaking,belief,public_belief,created_at,source_id,target_id,influence_value
45fbd400-467c-4210-8647-f5423a17d979,0,False,0,1,2024-01-01T00:00:00,45fbd400-467c-4210-8647-f5423a17d979,8fd9441f-a7c9-46e4-815b-a09aaba94bac,0.9753408
e99bede1-69a0-425f-b011-492f12514534,0,True,0.045342,0.0110893,2024-01-01T00:00:00,e99bede1-69a0-425f-b011-492f12514534,0591362f-317c-4e29-9694-7a0cdf08ddd6,0.3985771
4aceb60c-88af-49f3-8b4e-1f932b394865,0,False,0.0405192,0.0287323,2024-01-01T00:00:00,4aceb60c-88af-49f3-8b4e-1f932b394865,259021e8-a930-4a4f-a68d-7e8f592a9d87,0.9299811
b573c5e6-5f5e-436d-809a-34b7f0ea4c8a,0,False,0.9618044,0,2024-01-01T00:00:00,b573c5e6-5f5e-436d-809a-34b7f0ea4c8a,4513aa42-3fac-4c44-b16d-54dec92af5ee,0.6005396
0866242f-74ee-489f-a44f-4073aa64062a,0,True,0.9799746,0.9717189,2024-01-01T00:00:00,0866242f-74ee-489f-a44f-4073aa64062a,c3333985-febb-4661-94b4-e103ee4141ad,0.702133
6041297b-8795-4e85-b1be-e1519d223b12,0,False,0.9514157,0.9548712,2024-01-01T00:00:00,6041297b-8795-4e85-b1be-e1519d223b12,7acf5ad5-fe6c-4fb8-8b08-574427b454a7,0.511411
8b269596-4229-4fa8-8b0d-4bbf5368d1d8,0,False,0.9675562,0.9845397,2024-01-01T00:00:00,8b269596-4229-4fa8-8b0d-4bbf5368d1d8,6c4e99aa-ccdb-43c1-9889-2b38b50a9f79,0.5976717
02938b50-94f5-4e96-94e4-c96a32ae7e4a,0,True,0,1,2024-01-01T00:00:00,02938b50-94f5-4e96-94e4-c96a32ae7e4a,4cc954fe-0872-492d-a831-5d39d27919e5,0.9489591
cd71d666-a627-491b-88be-c5829a7d97e2,0,False,1,0.0235918,2024-01-01T00:00:00,cd71d666-a627-491b-88be-c5829a7d97e2,08e5bfc7-cc94-430d-a9ec-facfa445db25,0.561449
73541827-b08f-4639-87c7-5f96ec590fe9,0,False,0,0,2024-01-01T00:00:00,73541827-b08f-4639-87c7-5f96ec590fe9,e7516de2-c093-47ef-9f09-40c8be715ebe,0.9989125
b4f12686-67b6-48e6-a305-b6651e730854,0,True,1,0.9953292,2024-01-01T00:00:00,b4f12686-67b6-48e6-a305-b6651e730854,537933da-7ba8-4d75-9eb7-793c599296b3,0.8536837
638249ff-7e8c-4733-8e63-e46726a37d07,0,True,0,1,2024-01-01T00:00:00,638249ff-7e8c-4733-8e63-e46726a37d07,06cf1976-4e66-4fd3-b31b-6d99297c7795,0.0456634
4fe70bdc-d92f-4cea-adb2-07470e578f96,0,False,0,0.0498459,2024-01-01T00:00:00,4fe70bdc-d92f-4cea-adb2-07470e578f96,0763a77f-1bef-4237-9362-0c18e6ac3a65,0.3260293
b0fc865f-6dd2-43d7-873d-937310140b81,0,False,0,0.9816862,2024-01-01T00:00:00,b0fc865f-6dd2-43d7-873d-937310140b81,d62dae09-2093-42bb-9780-dd4172670b11,0.1483926
22afdef1-d33e-4fd9-b847-968cc4c90552,0,False,0.0366162,0.9571685,2024-01-01T00:00:00,22afdef1-d33e-4fd9-b847-968cc4c90552,a53addf1-0073-436c-9b92-00baef6820c1,0.4505026
