agent_id,round,is_speaking,belief,public_belief,created_at,source_id,target_id,influence_value
66b20626-9e50-4ec0-bcf6-ea8c3340686e,0,True,0.5326448,0.4122356,2024-01-01T00:00:00,66b20626-9e50-4ec0-bcf6-ea8c3340686e,794a0974-331c-41c4-bbe8-fb2d8bd5f012,0.6739438
2bd43624-ee50-476a-a1c2-031387fe22a4,0,True,0.3664032,0.8563445,2024-01-01T00:00:00,2bd43624-ee50-476a-a1c2-031387fe22a4,8075654f-18ee-42ac-b246-808cc7ae2347,0.8708185
6814046c-c8b9-4afc-ae8c-faf7209eaf27,0,False,0.1428143,0.8107765,2024-01-01T00:00:00,6814046c-c8b9-4afc-ae8c-faf7209eaf27,3faf7b14-5e74-4f9a-ae1b-32df58aa68a1,0.2871521
8075654f-18ee-42ac-b246-808cc7ae2347,0,True,0.5034591,0.9459208,2024-01-01T00:00:00,8075654f-18ee-42ac-b246-808cc7ae2347,2bd43624-ee50-476a-a1c2-031387fe22a4,0.2036543
0c029ad8-860b-4608-908e-d6826f1161b2,0,True,0.3851734,0.5525291,2024-01-01T00:00:00,0c029ad8-860b-4608-908e-d6826f1161b2,a3c5d092-fc90-4fc7-9add-4b608e5faf86,0.9908753
3faf7b14-5e74-4f9a-ae1b-32df58aa68a1,0,False,0.7427693,0.1754987,2024-01-01T00:00:00,3faf7b14-5e74-4f9a-ae1b-32df58aa68a1,0c029ad8-860b-4608-908e-d6826f1161b2,0.6438938
1ff031b1-9bfc-445f-8c6a-d041e69bc5d4,0,False,0.5947842,0.8642105,2024-01-01T00:00:00,1ff031b1-9bfc-445f-8c6a-d041e69bc5d4,8075654f-18ee-42ac-b246-808cc7ae2347,0.5026636
794a0974-331c-41c4-bbe8-fb2d8bd5f012,0,True,0.6558906,0.999791,2024-01-01T00:00:00,794a0974-331c-41c4-bbe8-fb2d8bd5f012,3faf7b14-5e74-4f9a-ae1b-32df58aa68a1,0.3960177
a6b9fc8d-70be-46a5-8d31-e109de018e74,0,False,0.6141282,0.855581,2024-01-01T00:00:00,a6b9fc8d-70be-46a5-8d31-e109de018e74,0c029ad8-860b-4608-908e-d6826f1161b2,0.8965179
a3c5d092-fc90-4fc7-9add-4b608e5faf86,0,True,0.3616326,0.2593711,2024-01-01T00:00:00,a3c5d092-fc90-4fc7-9add-4b608e5faf86,8075654f-18ee-42ac-b246-808cc7ae2347,0.2317849
66b20626-9e50-4ec0-bcf6-ea8c3340686e,1,True,0.5447507,0.1267332,2024-01-02T00:00:00,66b20626-9e50-4ec0-bcf6-ea8c3340686e,a6b9fc8d-70be-46a5-8d31-e109de018e74,0.1426878
2bd43624-ee50-476a-a1c2-031387fe22a4,1,False,0.2380028,0.7287139,2024-01-02T00:00:00,2bd43624-ee50-476a-a1c2-031387fe22a4,2bd43624-ee50-476a-a1c2-031387fe22a4,0.3755033
6814046c-c8b9-4afc-ae8c-faf7209eaf27,1,True,0.1901495,0.7965172,2024-01-02T00:00:00,6814046c-c8b9-4afc-ae8c-faf7209eaf27,794a0974-331c-41c4-bbe8-fb2d8bd5f012,0.4478579
8075654f-18ee-42ac-b246-808cc7ae2347,1,False,0.2457472,0.6639629,2024-01-02T00:00:00,8075654f-18ee-42ac-b246-808cc7ae2347,a6b9fc8d-70be-46a5-8d31-e109de018e74,0.3404132
0c029ad8-860b-4608-908e-d6826f1161b2,1,True,0.687026,0.4578298,2024-01-02T00:00:00,0c029ad8-860b-4608-908e-d6826f1161b2,0c029ad8-860b-4608-908e-d6826f1161b2,0.9018372
3faf7b14-5e74-4f9a-ae1b-32df58aa68a1,1,False,0.562785,0.9703624,2024-01-02T00:00:00,3faf7b14-5e74-4f9a-ae1b-32df58aa68a1,0c029ad8-860b-4608-908e-d6826f1161b2,0.4374301
1ff031b1-9bfc-445f-8c6a-d041e69bc5d4,1,False,0.575305,0.037275,2024-01-02T00:00:00,1ff031b1-9bfc-445f-8c6a-d041e69bc5d4,66b20626-9e50-4ec0-bcf6-ea8c3340686e,0.1934203
794a0974-331c-41c4-bbe8-fb2d8bd5f012,1,False,0.1368124,0.8842195,2024-01-02T00:00:00,794a0974-331c-41c4-bbe8-fb2d8bd5f012,a3c5d092-fc90-4fc7-9add-4b608e5faf86,0.978761
