agent_id,round,is_speaking,belief,public_belief,created_at,source_id,target_id,influence_value
d5e5f2fe-3911-43e6-9a64-d06d0d38e7c7,0,True,0.7360376,0.5354265,2024-01-01T00:00:00,d5e5f2fe-3911-43e6-9a64-d06d0d38e7c7,8ffa328c-9020-42e1-bc74-ee9026918399,0.0130553
31d4d7d1-5e2b-458e-95e6-a95fd25afe58,0,False,0.618804,0.3460388,2024-01-01T00:00:00,31d4d7d1-5e2b-458e-95e6-a95fd25afe58,417d1621-a9c1-4194-9ee8-b5b7d344f3b9,0.9426585
def1ce27-6bef-4b57-a746-5b6b2761f330,0,False,0.9560787,0.8125686,2024-01-01T00:00:00,def1ce27-6bef-4b57-a746-5b6b2761f330,002b8c44-ae32-465b-bc87-e06d294d1feb,0.3172398
3b799cd3-877c-4f79-8e75-3b2b088b7058,0,True,0.2722581,0.0951534,2024-01-01T00:00:00,3b799cd3-877c-4f79-8e75-3b2b088b7058,41200c75-4808-4750-bef7-d75d650ea4ef,0.6106639
a154293a-52e3-4832-9278-f5dc32c65005,0,False,0.6699693,0.7829341,2024-01-01T00:00:00,a154293a-52e3-4832-9278-f5dc32c65005,11e61e0d-9a62-4712-9de0-fc04d4061e22,0.6303677
fb737dba-9e2d-4996-a1b0-07e60105d379,0,False,0.9987597,0.8851287,2024-01-01T00:00:00,fb737dba-9e2d-4996-a1b0-07e60105d379,c8a4f0e9-86ec-4f16-b7fb-9c5a4a2f7d15,0.8798313
6173aa51-b9e8-4171-8b97-04823085f81e,0,True,0.0807863,0.6948105,2024-01-01T00:00:00,6173aa51-b9e8-4171-8b97-04823085f81e,cd3823b0-c56d-4508-bbab-67e1c8fbcfbc,0.316862
510b8dc7-3c34-4357-8b00-e3b68c2eb7c4,0,False,0.2406301,0.6994739,2024-01-01T00:00:00,510b8dc7-3c34-4357-8b00-e3b68c2eb7c4,d3a7fcba-d938-40ba-9386-a6efbe707451,0.1223939
e9f4ec2b-92f9-40bd-93bc-94e8dc27e9e3,0,True,0.5802644,0.3396201,2024-01-01T00:00:00,e9f4ec2b-92f9-40bd-93bc-94e8dc27e9e3,a8c01e13-1c60-4477-9257-1cd3a0e179dc,0.1601356
f423fe0d-3e65-4755-b54f-af93ab61437d,0,False,0.0254494,0.5857624,2024-01-01T00:00:00,f423fe0d-3e65-4755-b54f-af93ab61437d,5cf4ce3e-b9e3-4571-b001-cd6a827da091,0.3247992
81b71d55-30a4-48ba-8015-deacd87995fb,0,False,0.4802434,0.7129048,2024-01-01T00:00:00,81b71d55-30a4-48ba-8015-deacd87995fb,682eb790-a63c-48f5-b5c4-cfb012a200ca,0.7949416
14fd5681-9e44-4dcb-b282-47c573934297,0,True,0.8269301,0.3150346,2024-01-01T00:00:00,14fd5681-9e44-4dcb-b282-47c573934297,f9b52764-ce58-45a0-abf2-8130125bc1fd,0.8644133
