agent_id,round,is_speaking,belief,public_belief,created_at,source_id,target_id,influence_value
c1d733aa-d194-47b1-8fdf-0fdf23b67794,0,True,0,0,2024-01-01T00:00:00,c1d733aa-d194-47b1-8fdf-0fdf23b67794,c1d733aa-d194-47b1-8fdf-0fdf23b67794,0.0
06d29ee0-ad06-499e-bc20-862f655aeceb,0,True,0.25,0.25,2024-01-01T00:00:00,06d29ee0-ad06-499e-bc20-862f655aeceb,06d29ee0-ad06-499e-bc20-862f655aeceb,0.0
2e2a6e5e-6f7f-45a2-aa99-167429f4e13c,0,True,0.5,0.5,2024-01-01T00:00:00,2e2a6e5e-6f7f-45a2-aa99-167429f4e13c,2e2a6e5e-6f7f-45a2-aa99-167429f4e13c,0.0
8a686877-c424-4554-a5a3-aa5e0d306733,0,True,0.75,0.75,2024-01-01T00:00:00,8a686877-c424-4554-a5a3-aa5e0d306733,8a686877-c424-4554-a5a3-aa5e0d306733,0.0
a506f9b2-d2a9-4f12-866b-688483f25224,0,True,1,1,2024-01-01T00:00:00,a506f9b2-d2a9-4f12-866b-688483f25224,a506f9b2-d2a9-4f12-866b-688483f25224,0.0
1055abbd-2967-4913-9264-e1451400ea91,0,False,0.9884167,0,2024-01-01T00:00:00,1055abbd-2967-4913-9264-e1451400ea91,a506f9b2-d2a9-4f12-866b-688483f25224,1.0
34c117aa-3937-4102-858d-aa06487ddea7,0,True,0.9613232,0.018258,2024-01-01T00:00:00,34c117aa-3937-4102-858d-aa06487ddea7,a506f9b2-d2a9-4f12-866b-688483f25224,1.0
83d8e6d7-540a-4af3-a964-a0d51bf356cb,0,False,0.7787742,0.9612523,2024-01-01T00:00:00,83d8e6d7-540a-4af3-a964-a0d51bf356cb,8a686877-c424-4554-a5a3-aa5e0d306733,1.0
f5cce12e-c8d7-4d4f-8ed5-224594e6d4d1,0,True,0.2861668,0.2659852,2024-01-01T00:00:00,f5cce12e-c8d7-4d4f-8ed5-224594e6d4d1,06d29ee0-ad06-499e-bc20-862f655aeceb,1.0
ce15ddb5-f75f-4ed7-bc1a-bd1a62e83ab9,0,False,0,1,2024-01-01T00:00:00,ce15ddb5-f75f-4ed7-bc1a-bd1a62e83ab9,c1d733aa-d194-47b1-8fdf-0fdf23b67794,1.0
7bdd8906-6f3e-4a65-896d-bc3a1a20b677,0,False,0.044743,0.0427782,2024-01-01T00:00:00,7bdd8906-6f3e-4a65-896d-bc3a1a20b677,c1d733aa-d194-47b1-8fdf-0fdf23b67794,1.0
33e8d00b-16f2-44ba-8ec3-fc4f0bb2d2b3,0,False,0.9717852,0.7509889,2024-01-01T00:00:00,33e8d00b-16f2-44ba-8ec3-fc4f0bb2d2b3,a506f9b2-d2a9-4f12-866b-688483f25224,1.0
a547fab6-6ffe-4a50-95ff-9b418b6aaaef,0,False,0,0,2024-01-01T00:00:00,a547fab6-6ffe-4a50-95ff-9b418b6aaaef,c1d733aa-d194-47b1-8fdf-0fdf23b67794,1.0
3da2b290-1f97-4dfc-ad11-050a5b582b69,0,True,0.2661448,0.7767994,2024-01-01T00:00:00,3da2b290-1f97-4dfc-ad11-050a5b582b69,06d29ee0-ad06-499e-bc20-862f655aeceb,1.0
46c8560a-9922-4e4c-833d-bb900ee6edc4,0,True,0.0113253,1,2024-01-01T00:00:00,46c8560a-9922-4e4c-833d-bb900ee6edc4,c1d733aa-d194-47b1-8fdf-0fdf23b67794,1.0
02ca020b-a057-4115-aa22-919838faad89,0,False,1,0.0402744,2024-01-01T00:00:00,02ca020b-a057-4115-aa22-919838faad89,a506f9b2-d2a9-4f12-866b-688483f25224,1.0
39f0c2d9-89ef-444d-952d-0c5f27ddada4,0,False,0.7581491,0.7263674,2024-01-01T00:00:00,39f0c2d9-89ef-444d-952d-0c5f27ddada4,8a686877-c424-4554-a5a3-aa5e0d306733,1.0
6b52618a-7e3d-4b49-b85c-2114c7da19d2,0,True,0.9916578,0.0445364,2024-01-01T00:00:00,6b52618a-7e3d-4b49-b85c-2114c7da19d2,a506f9b2-d2a9-4f12-866b-688483f25224,1.0
b4995e59-06c6-4da5-881b-7793f99671fc,0,False,0.2323903,0.9822851,2024-01-01T00:00:00,b4995e59-06c6-4da5-881b-7793f99671fc,06d29ee0-ad06-499e-bc20-862f655aeceb,1.0
9e9b8a58-7077-4b20-ab33-882fa326cab9,0,False,0.2102566,0,2024-01-01T00:00:00,9e9b8a58-7077-4b20-ab33-882fa326cab9,06d29ee0-ad06-499e-bc20-862f655aeceb,1.0
8b050721-44ee-47c6-830e-5116a28315f9,0,True,0.9928758,0,2024-01-01T00:00:00,8b050721-44ee-47c6-830e-5116a28315f9,a506f9b2-d2a9-4f12-866b-688483f25224,1.0
c4fbaa8f-11a6-4deb-9490-6c56344d2df3,0,True,0.962818,0,2024-01-01T00:00:00,c4fbaa8f-11a6-4deb-9490-6c56344d2df3,a506f9b2-d2a9-4f12-866b-688483f25224,1.0
7fe9778d-5bb8-4239-9002-d4dbe37f9345,0,False,1,0,2024-01-01T00:00:00,7fe9778d-5bb8-4239-9002-d4dbe37f9345,a506f9b2-d2a9-4f12-866b-688483f25224,1.0
ae065963-ebb4-42a9-8357-413157ba81a0,0,False,0.2905901,0.745807,2024-01-01T00:00:00,ae065963-ebb4-42a9-8357-413157ba81a0,06d29ee0-ad06-499e-bc20-862f655aeceb,1.0
43d12b2e-3c2c-4378-94ea-196e2962e2d1,0,True,0.2507152,0.7784577,2024-01-01T00:00:00,43d12b2e-3c2c-4378-94ea-196e2962e2d1,06d29ee0-ad06-499e-bc20-862f655aeceb,1.0
138018e1-482e-413e-a641-a191f240a1db,0,False,1,0.2657816,2024-01-01T00:00:00,138018e1-482e-413e-a641-a191f240a1db,a506f9b2-d2a9-4f12-866b-688483f25224,1.0
abb311d0-65e3-4dbf-8e65-ac705c16a484,0,False,0.2530905,0,2024-01-01T00:00:00,abb311d0-65e3-4dbf-8e65-ac705c16a484,06d29ee0-ad06-499e-bc20-862f655aeceb,1.0
ad1fa356-72bb-440e-b148-b0ce18420025,0,True,0.9929831,0,2024-01-01T00:00:00,ad1fa356-72bb-440e-b148-b0ce18420025,a506f9b2-d2a9-4f12-866b-688483f25224,1.0
8b390882-552f-45a1-b1eb-9ff8090310aa,0,True,0.9602042,0.9569795,2024-01-01T00:00:00,8b390882-552f-45a1-b1eb-9ff8090310aa,a506f9b2-d2a9-4f12-866b-688483f25224,1.0
e7f17ab0-92d0-431b-98b6-37c0a52c223b,0,False,0.7221655,0.9963016,2024-01-01T00:00:00,e7f17ab0-92d0-431b-98b6-37c0a52c223b,8a686877-c424-4554-a5a3-aa5e0d306733,1.0
aa946906-18fa-4609-b9c0-ad004432ed41,0,True,0.0175353,0.987042,2024-01-01T00:00:00,aa946906-18fa-4609-b9c0-ad004432ed41,c1d733aa-d194-47b1-8fdf-0fdf23b67794,1.0
fbe13d1a-0b41-4fa4-8a94-a66c7bcbb83b,0,True,0.2316467,0.2679619,2024-01-01T00:00:00,fbe13d1a-0b41-4fa4-8a94-a66c7bcbb83b,06d29ee0-ad06-499e-bc20-862f655aeceb,1.0
d7ffad39-d5c3-4547-b1a8-58e1f8715801,0,False,1,0.0161673,2024-01-01T00:00:00,d7ffad39-d5c3-4547-b1a8-58e1f8715801,a506f9b2-d2a9-4f12-866b-688483f25224,1.0
14eda3fa-76e8-44fa-80e1-3182de20f6c9,0,False,0.9741237,0.0286214,2024-01-01T00:00:00,14eda3fa-76e8-44fa-80e1-3182de20f6c9,a506f9b2-d2a9-4f12-866b-688483f25224,1.0
6faf5e8c-af47-4fb6-8205-60877c9601e8,0,False,0.9642352,0.9541294,2024-01-01T00:00:00,6faf5e8c-af47-4fb6-8205-60877c9601e8,a506f9b2-d2a9-4f12-866b-688483f25224,1.0
d949feaf-809f-4612-8451-dcc949979fc6,0,False,0.0444186,0.0108663,2024-01-01T00:00:00,d949feaf-809f-4612-8451-dcc949979fc6,c1d733aa-d194-47b1-8fdf-0fdf23b67794,1.0
3c391775-43eb-4bab-83f8-ee6d875243cb,0,True,0,0.0284383,2024-01-01T00:00:00,3c391775-43eb-4bab-83f8-ee6d875243cb,c1d733aa-d194-47b1-8fdf-0fdf23b67794,1.0
