agent_id,round,is_speaking,belief,public_belief,created_at,source_id,target_id,influence_value
2bf7ba4a-d007-427a-bd2c-646fdcb281f3,0,False,0.7726109,0.5172367,2024-01-01T00:00:00,2bf7ba4a-d007-427a-bd2c-646fdcb281f3,e280e2f0-2330-4a10-8694-e8f2733d5278,0.1850042
453af0c2-652d-48e1-8bd4-417e36b37487,0,True,0.1787032,0.7648321,2024-01-01T00:00:00,453af0c2-652d-48e1-8bd4-417e36b37487,a814a189-e49f-4eac-a9ae-fea06fe003a4,0.6553574
23398adf-c026-49be-984a-8c66f5dd4e3e,0,False,0.9467212,0.1676065,2024-01-01T00:00:00,23398adf-c026-49be-984a-8c66f5dd4e3e,330b2e96-b240-41d7-9bad-003861abd963,0.4630707
882c773d-9600-465d-b67f-062dce0c3cc0,0,False,0.9517391,0.3604021,2024-01-01T00:00:00,882c773d-9600-465d-b67f-062dce0c3cc0,ca880922-3a4a-412c-a7d8-9c779b0a2772,0.1599467
cfd15058-217d-44a3-8c50-d27f6506885d,0,True,0.8353411,0.2005983,2024-01-01T00:00:00,cfd15058-217d-44a3-8c50-d27f6506885d,43681182-fc7c-4767-87c2-beb85f2d2df8,0.2611789
b6dd8ad8-4c07-4a1c-a20c-315e841a7bb5,0,False,0.959928,0.7397371,2024-01-01T00:00:00,b6dd8ad8-4c07-4a1c-a20c-315e841a7bb5,cc57028b-bdfb-481c-b5d8-f27f100fb0bb,0.060685
9da1be1c-1fa6-4b7a-a77f-5a1555fba391,0,True,0.2089161,0.6600779,2024-01-01T00:00:00,9da1be1c-1fa6-4b7a-a77f-5a1555fba391,3c6041e0-91c1-4f32-8547-fc3e9079b247,0.0709534
2632e1e5-ce14-4332-949d-c30778d7393d,0,True,0.3232475,0.5149597,2024-01-01T00:00:00,2632e1e5-ce14-4332-949d-c30778d7393d,2ade95cd-bb43-4caf-b1c3-276f2bf4141a,0.460285
b061937f-aadb-4041-aa0c-cb32fdf1d00f,0,False,0.2994585,0.1844983,2024-01-01T00:00:00,b061937f-aadb-4041-aa0c-cb32fdf1d00f,cc57028b-bdfb-481c-b5d8-f27f100fb0bb,0.2481587
fe9db2c3-d000-4e79-8f59-057ce4ec6523,0,True,0.6719337,0.8912171,2024-01-01T00:00:00,fe9db2c3-d000-4e79-8f59-057ce4ec6523,9da1be1c-1fa6-4b7a-a77f-5a1555fba391,0.9397554
cc57028b-bdfb-481c-b5d8-f27f100fb0bb,0,True,0.2713742,0.9483776,2024-01-01T00:00:00,cc57028b-bdfb-481c-b5d8-f27f100fb0bb,61620f7a-7e75-4f65-885b-dc92f188cd8b,0.5796503
bb848b21-43d2-42b4-9621-d3af89fb85e3,0,False,0.7795833,0.4885804,2024-01-01T00:00:00,bb848b21-43d2-42b4-9621-d3af89fb85e3,eb6ee6d0-ec12-4bec-8acb-3aced4ce6d51,0.3480258
c3765142-161f-4b6e-82da-66480ab9610e,0,False,0.7762344,0.4976326,2024-01-01T00:00:00,c3765142-161f-4b6e-82da-66480ab9610e,ae3482e4-71e9-42f7-8ef6-976e90046403,0.33077
e11334b2-76a7-42a3-9efc-f7369c980ea5,0,False,0.7580339,0.7867424,2024-01-01T00:00:00,e11334b2-76a7-42a3-9efc-f7369c980ea5,1dea9457-38ce-4fca-80e0-9c79ebdb2fb4,0.5887291
cbe1a8b1-dc14-4f1e-9938-a8ceb9cc5e66,0,False,0.9059828,0.905343,2024-01-01T00:00:00,cbe1a8b1-dc14-4f1e-9938-a8ceb9cc5e66,b0639332-3369-436e-b22b-fd4f54e25dde,0.4104703
39567cfb-4052-4f42-9085-cc5252f10dbf,0,True,0.4435476,0.8617547,2024-01-01T00:00:00,39567cfb-4052-4f42-9085-cc5252f10dbf,b7104bbc-6a36-4586-946e-65fc71035de1,0.3821729
d7973eec-0466-4f38-b34e-b561e3052a69,0,False,0.7526959,0.735634,2024-01-01T00:00:00,d7973eec-0466-4f38-b34e-b561e3052a69,23398adf-c026-49be-984a-8c66f5dd4e3e,0.7332804
59050056-d8a0-4053-b67a-ebe80f59a0de,0,False,0.471901,0.4335203,2024-01-01T00:00:00,59050056-d8a0-4053-b67a-ebe80f59a0de,882c773d-9600-465d-b67f-062dce0c3cc0,0.6712589
e2909d77-632c-4dd8-85d3-332043a611cb,0,False,0.5610898,0.3795014,2024-01-01T00:00:00,e2909d77-632c-4dd8-85d3-332043a611cb,5177cd20-bc97-4540-bd3b-f0405e69ff0c,0.9046715
e8795158-6e5d-45e9-b45d-5da3383e1698,0,False,0.7041905,0.8341822,2024-01-01T00:00:00,e8795158-6e5d-45e9-b45d-5da3383e1698,330b2e96-b240-41d7-9bad-003861abd963,0.010373
dde45905-05a8-4198-ac6a-3299fb3ecddd,0,False,0.9829195,0.8441844,2024-01-01T00:00:00,dde45905-05a8-4198-ac6a-3299fb3ecddd,59050056-d8a0-4053-b67a-ebe80f59a0de,0.6529513
330b2e96-b240-41d7-9bad-003861abd963,0,True,0.1704149,0.6889081,2024-01-01T00:00:00,330b2e96-b240-41d7-9bad-003861abd963,dde45905-05a8-4198-ac6a-3299fb3ecddd,0.1762067
299e4c50-29c0-40c7-9997-5069d87ad0df,0,True,0.1287144,0.3798036,2024-01-01T00:00:00,299e4c50-29c0-40c7-9997-5069d87ad0df,cbe1a8b1-dc14-4f1e-9938-a8ceb9cc5e66,0.1393191
1ee012bf-f7d6-4fc9-92a5-efaad1bec274,0,False,0.9997352,0.9192769,2024-01-01T00:00:00,1ee012bf-f7d6-4fc9-92a5-efaad1bec274,39567cfb-4052-4f42-9085-cc5252f10dbf,0.0066693
f38cc805-4573-4411-95ff-91c5227b73a4,0,False,0.7461848,0.0703375,2024-01-01T00:00:00,f38cc805-4573-4411-95ff-91c5227b73a4,9da1be1c-1fa6-4b7a-a77f-5a1555fba391,0.8554658
44db78cb-9cfe-4494-ade5-0135618d3aa8,0,False,0.7033344,0.7676816,2024-01-01T00:00:00,44db78cb-9cfe-4494-ade5-0135618d3aa8,ca7b8cb1-5a25-466b-8b1f-dfcfaa57517e,0.0681011
52c58a34-d5fc-407d-b320-ee2a7f25968e,0,True,0.5856463,0.9293399,2024-01-01T00:00:00,52c58a34-d5fc-407d-b320-ee2a7f25968e,0a180584-90b7-4dab-9ff9-57f95153ca63,0.4193303
4a313b76-a056-437d-bc67-656911bac17e,0,False,0.0103179,0.0482867,2024-01-01T00:00:00,4a313b76-a056-437d-bc67-656911bac17e,c8ba32fa-f6a2-4ff1-990a-466ef9b56fdd,0.2555221
23322df7-8ef8-4410-b1a2-1bb7dbd9f0b4,0,False,0.2466529,0.2563634,2024-01-01T00:00:00,23322df7-8ef8-4410-b1a2-1bb7dbd9f0b4,afcc68ca-a307-4110-bb79-a0bedf042e38,0.641153
5c4ddf5f-9f82-484c-8ab1-a1c865fe3920,0,True,0.7850977,0.0766219,2024-01-01T00:00:00,5c4ddf5f-9f82-484c-8ab1-a1c865fe3920,1ee012bf-f7d6-4fc9-92a5-efaad1bec274,0.5386962
ab06ec22-564c-487b-9fad-49d8b234c263,0,False,0.7322177,0.8804691,2024-01-01T00:00:00,ab06ec22-564c-487b-9fad-49d8b234c263,f23099cb-f7fd-47fe-920d-6257ca3fad5f,0.1533101
d24b1883-e108-4efd-a7c8-1a4a1c20497e,0,False,0.4451078,0.6566538,2024-01-01T00:00:00,d24b1883-e108-4efd-a7c8-1a4a1c20497e,6755a692-5ede-4d42-9b8d-8677f768d6f2,0.8977382
